model_name,record_idx,family,layer_idx,final_label,entity_transfer,overwrite,failure,switch_strength
meta-llama/Meta-Llama-3-8B,20,language,0,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,20,language,2,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,20,language,4,overwrite,0,1,0,7
meta-llama/Meta-Llama-3-8B,20,language,6,overwrite,0,1,0,7
meta-llama/Meta-Llama-3-8B,20,language,8,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,20,language,10,overwrite,0,1,0,7
meta-llama/Meta-Llama-3-8B,20,language,12,overwrite,0,1,0,7
meta-llama/Meta-Llama-3-8B,20,language,14,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,20,language,16,entity_transfer,1,0,0,7
meta-llama/Meta-Llama-3-8B,20,language,18,entity_transfer,1,0,0,7
meta-llama/Meta-Llama-3-8B,20,language,20,entity_transfer,1,0,0,7
meta-llama/Meta-Llama-3-8B,20,language,22,entity_transfer,1,0,0,7
meta-llama/Meta-Llama-3-8B,20,language,24,entity_transfer,1,0,0,7
meta-llama/Meta-Llama-3-8B,20,language,26,entity_transfer,1,0,0,7
meta-llama/Meta-Llama-3-8B,20,language,28,entity_transfer,1,0,0,7
meta-llama/Meta-Llama-3-8B,20,language,30,entity_transfer,1,0,0,7
meta-llama/Meta-Llama-3-8B,21,language,0,failure,0,0,1,-3
meta-llama/Meta-Llama-3-8B,21,language,2,failure,0,0,1,-3
meta-llama/Meta-Llama-3-8B,21,language,4,failure,0,0,1,-3
meta-llama/Meta-Llama-3-8B,21,language,6,failure,0,0,1,-3
meta-llama/Meta-Llama-3-8B,21,language,8,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,21,language,10,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,21,language,12,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,21,language,14,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,21,language,16,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,21,language,18,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,21,language,20,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,21,language,22,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,21,language,24,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,21,language,26,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,21,language,28,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,21,language,30,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,22,language,0,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,22,language,2,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,22,language,4,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,22,language,6,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,22,language,8,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,22,language,10,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,22,language,12,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,22,language,14,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,22,language,16,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,22,language,18,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,22,language,20,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,22,language,22,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,22,language,24,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,22,language,26,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,22,language,28,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,22,language,30,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,23,language,0,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,23,language,2,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,23,language,4,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,23,language,6,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,23,language,8,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,23,language,10,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,23,language,12,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,23,language,14,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,23,language,16,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,23,language,18,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,23,language,20,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,23,language,22,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,23,language,24,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,23,language,26,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,23,language,28,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,23,language,30,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,24,language,0,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,24,language,2,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,24,language,4,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,24,language,6,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,24,language,8,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,24,language,10,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,24,language,12,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,24,language,14,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,24,language,16,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,24,language,18,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,24,language,20,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,24,language,22,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,24,language,24,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,24,language,26,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,24,language,28,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,24,language,30,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,25,language,0,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,25,language,2,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,25,language,4,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,25,language,6,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,25,language,8,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,25,language,10,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,25,language,12,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,25,language,14,failure,0,0,1,-10
meta-llama/Meta-Llama-3-8B,25,language,16,entity_transfer,1,0,0,2
meta-llama/Meta-Llama-3-8B,25,language,18,entity_transfer,1,0,0,2
meta-llama/Meta-Llama-3-8B,25,language,20,entity_transfer,1,0,0,2
meta-llama/Meta-Llama-3-8B,25,language,22,entity_transfer,1,0,0,2
meta-llama/Meta-Llama-3-8B,25,language,24,entity_transfer,1,0,0,2
meta-llama/Meta-Llama-3-8B,25,language,26,entity_transfer,1,0,0,2
meta-llama/Meta-Llama-3-8B,25,language,28,entity_transfer,1,0,0,2
meta-llama/Meta-Llama-3-8B,25,language,30,entity_transfer,1,0,0,2
meta-llama/Meta-Llama-3-8B,26,language,0,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,26,language,2,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,26,language,4,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,26,language,6,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,26,language,8,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,26,language,10,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,26,language,12,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,26,language,14,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,26,language,16,entity_transfer,1,0,0,-1
meta-llama/Meta-Llama-3-8B,26,language,18,entity_transfer,1,0,0,-1
meta-llama/Meta-Llama-3-8B,26,language,20,entity_transfer,1,0,0,-1
meta-llama/Meta-Llama-3-8B,26,language,22,entity_transfer,1,0,0,-1
meta-llama/Meta-Llama-3-8B,26,language,24,entity_transfer,1,0,0,-1
meta-llama/Meta-Llama-3-8B,26,language,26,entity_transfer,1,0,0,-1
meta-llama/Meta-Llama-3-8B,26,language,28,entity_transfer,1,0,0,-1
meta-llama/Meta-Llama-3-8B,26,language,30,entity_transfer,1,0,0,-1
meta-llama/Meta-Llama-3-8B,27,language,0,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,27,language,2,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,27,language,4,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,27,language,6,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,27,language,8,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,27,language,10,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,27,language,12,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,27,language,14,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,27,language,16,entity_transfer,1,0,0,4
meta-llama/Meta-Llama-3-8B,27,language,18,entity_transfer,1,0,0,4
meta-llama/Meta-Llama-3-8B,27,language,20,entity_transfer,1,0,0,4
meta-llama/Meta-Llama-3-8B,27,language,22,entity_transfer,1,0,0,4
meta-llama/Meta-Llama-3-8B,27,language,24,entity_transfer,1,0,0,4
meta-llama/Meta-Llama-3-8B,27,language,26,entity_transfer,1,0,0,4
meta-llama/Meta-Llama-3-8B,27,language,28,entity_transfer,1,0,0,4
meta-llama/Meta-Llama-3-8B,27,language,30,entity_transfer,1,0,0,4
meta-llama/Meta-Llama-3-8B,28,language,0,failure,0,0,1,-7
meta-llama/Meta-Llama-3-8B,28,language,2,failure,0,0,1,-7
meta-llama/Meta-Llama-3-8B,28,language,4,failure,0,0,1,-7
meta-llama/Meta-Llama-3-8B,28,language,6,failure,0,0,1,-7
meta-llama/Meta-Llama-3-8B,28,language,8,failure,0,0,1,-7
meta-llama/Meta-Llama-3-8B,28,language,10,failure,0,0,1,-7
meta-llama/Meta-Llama-3-8B,28,language,12,failure,0,0,1,-7
meta-llama/Meta-Llama-3-8B,28,language,14,failure,0,0,1,-7
meta-llama/Meta-Llama-3-8B,28,language,16,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,28,language,18,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,28,language,20,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,28,language,22,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,28,language,24,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,28,language,26,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,28,language,28,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,28,language,30,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,29,language,0,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,29,language,2,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,29,language,4,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,29,language,6,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,29,language,8,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,29,language,10,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,29,language,12,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,29,language,14,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,29,language,16,entity_transfer,1,0,0,-2
meta-llama/Meta-Llama-3-8B,29,language,18,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,29,language,20,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,29,language,22,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,29,language,24,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,29,language,26,entity_transfer,1,0,0,-2
meta-llama/Meta-Llama-3-8B,29,language,28,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,29,language,30,entity_transfer,1,0,0,-2
meta-llama/Meta-Llama-3-8B,30,language,0,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,2,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,4,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,6,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,8,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,10,overwrite,0,1,0,0
meta-llama/Meta-Llama-3-8B,30,language,12,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,14,overwrite,0,1,0,0
meta-llama/Meta-Llama-3-8B,30,language,16,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,18,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,20,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,22,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,24,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,26,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,28,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,30,language,30,failure,0,0,1,-1
meta-llama/Meta-Llama-3-8B,31,language,0,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,2,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,4,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,6,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,8,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,10,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,12,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,14,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,16,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,18,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,20,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,22,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,24,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,26,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,28,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,31,language,30,failure,0,0,1,-9
meta-llama/Meta-Llama-3-8B,32,language,0,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,32,language,2,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,32,language,4,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,32,language,6,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,32,language,8,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,32,language,10,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,32,language,12,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,32,language,14,failure,0,0,1,-11
meta-llama/Meta-Llama-3-8B,32,language,16,entity_transfer,1,0,0,-2
meta-llama/Meta-Llama-3-8B,32,language,18,entity_transfer,1,0,0,-2
meta-llama/Meta-Llama-3-8B,32,language,20,entity_transfer,1,0,0,-2
meta-llama/Meta-Llama-3-8B,32,language,22,entity_transfer,1,0,0,-2
meta-llama/Meta-Llama-3-8B,32,language,24,entity_transfer,1,0,0,-2
meta-llama/Meta-Llama-3-8B,32,language,26,entity_transfer,1,0,0,-2
meta-llama/Meta-Llama-3-8B,32,language,28,entity_transfer,1,0,0,-2
meta-llama/Meta-Llama-3-8B,32,language,30,entity_transfer,1,0,0,-2
meta-llama/Meta-Llama-3-8B,33,past_tense,0,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,33,past_tense,2,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,33,past_tense,4,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,33,past_tense,6,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,33,past_tense,8,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,33,past_tense,10,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,33,past_tense,12,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,33,past_tense,14,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,33,past_tense,16,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,33,past_tense,18,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,33,past_tense,20,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,33,past_tense,22,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,33,past_tense,24,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,33,past_tense,26,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,33,past_tense,28,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,33,past_tense,30,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,34,past_tense,0,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,34,past_tense,2,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,34,past_tense,4,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,34,past_tense,6,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,34,past_tense,8,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,34,past_tense,10,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,34,past_tense,12,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,34,past_tense,14,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,34,past_tense,16,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,34,past_tense,18,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,34,past_tense,20,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,34,past_tense,22,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,34,past_tense,24,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,34,past_tense,26,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,34,past_tense,28,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,34,past_tense,30,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,35,past_tense,0,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,35,past_tense,2,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,35,past_tense,4,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,35,past_tense,6,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,35,past_tense,8,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,35,past_tense,10,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,35,past_tense,12,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,35,past_tense,14,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,35,past_tense,16,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,35,past_tense,18,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,35,past_tense,20,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,35,past_tense,22,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,35,past_tense,24,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,35,past_tense,26,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,35,past_tense,28,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,35,past_tense,30,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,36,past_tense,0,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,36,past_tense,2,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,36,past_tense,4,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,36,past_tense,6,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,36,past_tense,8,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,36,past_tense,10,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,36,past_tense,12,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,36,past_tense,14,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,36,past_tense,16,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,36,past_tense,18,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,36,past_tense,20,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,36,past_tense,22,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,36,past_tense,24,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,36,past_tense,26,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,36,past_tense,28,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,36,past_tense,30,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,37,past_tense,0,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,37,past_tense,2,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,37,past_tense,4,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,37,past_tense,6,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,37,past_tense,8,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,37,past_tense,10,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,37,past_tense,12,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,37,past_tense,14,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,37,past_tense,16,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,37,past_tense,18,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,37,past_tense,20,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,37,past_tense,22,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,37,past_tense,24,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,37,past_tense,26,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,37,past_tense,28,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,37,past_tense,30,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,38,past_tense,0,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,38,past_tense,2,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,38,past_tense,4,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,38,past_tense,6,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,38,past_tense,8,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,38,past_tense,10,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,38,past_tense,12,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,38,past_tense,14,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,38,past_tense,16,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,38,past_tense,18,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,38,past_tense,20,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,38,past_tense,22,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,38,past_tense,24,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,38,past_tense,26,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,38,past_tense,28,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,38,past_tense,30,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,39,past_tense,0,failure,0,0,1,-8
meta-llama/Meta-Llama-3-8B,39,past_tense,2,failure,0,0,1,-8
meta-llama/Meta-Llama-3-8B,39,past_tense,4,failure,0,0,1,-8
meta-llama/Meta-Llama-3-8B,39,past_tense,6,failure,0,0,1,-8
meta-llama/Meta-Llama-3-8B,39,past_tense,8,failure,0,0,1,-8
meta-llama/Meta-Llama-3-8B,39,past_tense,10,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,39,past_tense,12,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,39,past_tense,14,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,39,past_tense,16,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,39,past_tense,18,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,39,past_tense,20,failure,0,0,1,-12
meta-llama/Meta-Llama-3-8B,39,past_tense,22,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,39,past_tense,24,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,39,past_tense,26,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,39,past_tense,28,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,39,past_tense,30,entity_transfer,1,0,0,-10
meta-llama/Meta-Llama-3-8B,40,past_tense,0,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,40,past_tense,2,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,40,past_tense,4,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,40,past_tense,6,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,40,past_tense,8,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,40,past_tense,10,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,40,past_tense,12,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,40,past_tense,14,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,40,past_tense,16,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,40,past_tense,18,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,40,past_tense,20,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,40,past_tense,22,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,40,past_tense,24,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,40,past_tense,26,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,40,past_tense,28,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,40,past_tense,30,entity_transfer,1,0,0,0
meta-llama/Meta-Llama-3-8B,41,past_tense,0,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,41,past_tense,2,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,41,past_tense,4,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,41,past_tense,6,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,41,past_tense,8,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,41,past_tense,10,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,41,past_tense,12,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,41,past_tense,14,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,41,past_tense,16,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,41,past_tense,18,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,41,past_tense,20,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,41,past_tense,22,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,41,past_tense,24,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,41,past_tense,26,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,41,past_tense,28,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,41,past_tense,30,entity_transfer,1,0,0,1
meta-llama/Meta-Llama-3-8B,42,past_tense,0,failure,0,0,1,-2
meta-llama/Meta-Llama-3-8B,42,past_tense,2,failure,0,0,1,-2
